split,label,source_path,flow_id,session_id,performance_id,booking_id,bot_type,completion_status,is_completed,booking_flow_started,browser_hardware_concurrency,browser_screen_h,browser_screen_ratio,browser_screen_w,browser_webdriver,captcha_avg_click_duration,captcha_avg_click_interval,captcha_avg_mouse_speed,captcha_avg_straightness,captcha_click_count,captcha_click_to_hover_ratio,captcha_duration_ms,captcha_hover_avg_dwell_ms,captcha_hover_count,captcha_hover_p50_dwell_ms,captcha_hover_p95_dwell_ms,captcha_hover_revisit_rate,captcha_hover_std_dwell_ms,captcha_hover_to_click_ms_p50,captcha_hover_trusted_ratio,captcha_hover_unique_grades,captcha_hover_unique_targets,captcha_mouse_points,captcha_status_success,captcha_std_click_duration,captcha_std_click_interval,captcha_std_mouse_speed,captcha_trusted_ratio,completion_status_success,perf_actions_count,perf_avg_click_duration,perf_avg_click_interval,perf_avg_mouse_speed,perf_avg_straightness,perf_click_count,perf_click_to_hover_ratio,perf_duration_ms,perf_hover_avg_dwell_ms,perf_hover_count,perf_hover_p50_dwell_ms,perf_hover_p95_dwell_ms,perf_hover_revisit_rate,perf_hover_std_dwell_ms,perf_hover_to_click_ms_p50,perf_hover_trusted_ratio,perf_hover_unique_grades,perf_hover_unique_targets,perf_mouse_points,perf_std_click_duration,perf_std_click_interval,perf_std_mouse_speed,perf_trusted_ratio,queue_avg_click_duration,queue_avg_click_interval,queue_avg_mouse_speed,queue_avg_straightness,queue_click_count,queue_click_to_hover_ratio,queue_duration_ms,queue_hover_avg_dwell_ms,queue_hover_count,queue_hover_p50_dwell_ms,queue_hover_p95_dwell_ms,queue_hover_revisit_rate,queue_hover_std_dwell_ms,queue_hover_to_click_ms_p50,queue_hover_trusted_ratio,queue_hover_unique_grades,queue_hover_unique_targets,queue_mouse_points,queue_position_delta,queue_position_updates_count,queue_std_click_duration,queue_std_click_interval,queue_std_mouse_speed,queue_total_queue,queue_trusted_ratio,seat_avg_click_duration,seat_avg_click_interval,seat_avg_mouse_speed,seat_avg_straightness,seat_click_count,seat_click_to_hover_ratio,seat_details_count,seat_duration_ms,seat_hover_avg_dwell_ms,seat_hover_count,seat_hover_p50_dwell_ms,seat_hover_p95_dwell_ms,seat_hover_revisit_rate,seat_hover_std_dwell_ms,seat_hover_to_click_ms_p50,seat_hover_trusted_ratio,seat_hover_unique_grades,seat_hover_unique_targets,seat_mouse_points,seat_std_click_duration,seat_std_click_interval,seat_std_mouse_speed,seat_trusted_ratio,selected_seat_count,total_duration_ms
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_7jx31s_success.json,flow_20260210_7jx31s,sess_23a8xn9,perf005,M90470697,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,104.0,564.0,0.32311770037081905,0.6399883122182141,3.0,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.063945294843617,28.0,0.23080659140437307,1.0,0.0,0.0,0.2664591508028682,0.6629202091934381,0.0,0.0,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,1.0,0.0,0.0,0.22875575381065433,8000.0,0.0,112.0,408.0,0.4543932105113836,0.8627416829976555,3.0,0.0,1.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.790754506740637,191.0,0.7842816719906768,1.0,1.0,14845.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_85kh9z_success.json,flow_20260210_85kh9z,sess_j7ajx6g,perf005,M46375010,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,89.0,1144.1666666666667,0.5215362664835792,0.0963767765209256,7.0,0.0,7956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.476684439082819,1381.5113000704055,0.5690505335702187,1.0,0.0,0.0,0.4302073468026858,0.24091651680482323,0.0,0.0,3785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,85.0,1.0,0.0,0.0,0.3527836551996344,8000.0,0.0,93.75,744.0,0.6999426347710683,0.32643982323781967,4.0,0.0,1.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.344772040064913,161.72404480060058,0.9407491929910424,1.0,1.0,21509.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_b8j9li_success.json,flow_20260210_b8j9li,sess_pmqa3am,perf005,M26910264,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,106.0,628.0,0.5311301880971571,0.3612145586351605,3.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.899494936611665,93.0,0.48594309331314556,1.0,0.0,0.0,0.2190556991822267,0.29266212890772403,0.0,0.0,3261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,77.0,1.0,0.0,0.0,0.19126234177150497,8000.0,0.0,111.5,648.0,0.3221166687717392,0.6091723523857233,4.0,0.0,2.0,3311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.89553016817328,238.6755119403748,0.38828597436059026,1.0,2.0,16360.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_duk1a2_success.json,flow_20260210_duk1a2,sess_lrh3agh,perf005,M63866176,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,112.0,548.0,0.680181426453401,0.4201052674862254,3.0,0.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.313708498984761,44.0,0.47242863560496196,1.0,0.0,0.0,0.43928540054558796,0.33808722403799285,0.0,0.0,3124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,1.0,0.0,0.0,0.5944663724872481,8000.0,0.0,116.0,521.0,0.4366302481074723,0.725724648027766,2.0,0.0,1.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.6915493700341675,1.0,1.0,12644.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_e2gzui_success.json,flow_20260210_e2gzui,sess_3x509nb,perf005,M39631933,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,104.0,604.0,0.8957686090002419,0.1288960993426751,3.0,0.0,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.595917942265423,44.0,0.8739529917937733,1.0,0.0,0.0,0.44988494625515757,0.10826114728849096,0.0,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,1.0,0.0,0.0,0.45309949487055906,8000.0,0.0,82.16666666666667,377.6,1.0058604015952946,0.30178057213989984,6.0,0.0,1.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.19228605429596,125.71968819560442,1.3387902514954133,1.0,1.0,14759.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_hgyzkq_success.json,flow_20260210_hgyzkq,sess_176oi9s,perf005,M26002496,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,69.0,488.0,0.45360146168770765,0.6685625795106735,3.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.899494936611665,40.0,0.3441093947820834,1.0,0.0,0.0,0.2557734320708102,0.4299492439949824,0.0,0.0,4176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,50.0,1.0,0.0,0.0,0.28473821806270305,8000.0,0.0,80.0,512.0,0.5401309516397439,0.34260794600607375,2.0,0.0,1.0,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.7986213717490235,1.0,1.0,18476.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_ijs5ww_success.json,flow_20260210_ijs5ww,sess_clhfy24,perf005,M11392309,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,122.6,488.25,0.3333723097510659,0.3938543237512342,5.0,0.0,8432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,12.90891165048394,129.32203021913938,0.35423079474916064,1.0,0.0,0.0,0.5235338497736722,0.9067981475634168,0.0,0.0,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,1.0,0.0,0.0,0.683953353066833,8000.0,0.0,114.46666666666667,1102.7857142857142,0.388743002384634,0.1686404634993225,15.0,0.0,2.0,16860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,24.45367502487555,1508.5165929563022,0.6633588506101339,1.0,2.0,61023.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_k9n6rh_success.json,flow_20260210_k9n6rh,sess_yk2m97h,perf005,M86121613,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,90.66666666666667,516.0,0.5092157630812795,0.20621392831117502,3.0,0.0,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.977753031397176,44.0,0.33772443389159923,1.0,0.0,0.0,0.45025395428895665,0.40391852015617075,0.0,0.0,3618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,1.0,0.0,0.0,0.5288846613931012,8000.0,0.0,93.25,573.3333333333334,0.7988670532233606,0.4013506459734833,4.0,0.0,1.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.013380069552769,27.19477073916152,1.1431226875142029,1.0,1.0,14448.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_kflbji_success.json,flow_20260210_kflbji,sess_96hwkan,perf005,M96423729,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,109.0,787.0,0.5567862558568906,0.3087841926927298,4.0,0.0,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.294170736800325,134.52880732393342,0.6579848392584697,1.0,0.0,0.0,0.1734045790323805,0.8620848446455448,0.0,0.0,3684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,99.0,1.0,0.0,0.0,0.17422263675977007,8000.0,0.0,119.33333333333333,956.5,0.3338515670242252,0.4383511797615016,3.0,0.0,1.0,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.944222218666553,299.5,0.5379565266302119,1.0,1.0,17278.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_m43y95_success.json,flow_20260210_m43y95,sess_s8lwzq5,perf005,M58606576,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,95.0,708.0,0.7034704553261083,0.3196743656443038,3.0,0.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.354126134736337,108.0,0.8712280714682997,1.0,0.0,0.0,0.28930394034001555,0.5065972387621259,0.0,0.0,4673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,1.0,0.0,0.0,0.4077853265036317,8000.0,0.0,109.5,729.6,0.5075865321570324,0.10260744621103389,6.0,0.0,2.0,4657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.952986860293433,265.4223803675945,0.5275520725026247,1.0,2.0,42983.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_nc6nz0_success.json,flow_20260210_nc6nz0,sess_nwep1xh,perf005,M91901424,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,164.66666666666666,996.0,0.46278142431178415,0.5077900969945073,3.0,0.0,3061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.554141381415967,148.0,0.48451268218010296,1.0,0.0,0.0,0.2705861669022355,0.698127113819577,0.0,0.0,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,40.0,1.0,0.0,0.0,0.2612727725361692,8000.0,0.0,133.0,952.0,0.4418159250383602,0.2775804901914872,3.0,0.0,2.0,7323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.788880963698615,200.0,0.5689013179771665,1.0,2.0,21802.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_nol582_success.json,flow_20260210_nol582,sess_rc5478o,perf005,M42595016,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,124.33333333333333,980.0,0.5217809424305672,0.20354236139570356,3.0,0.0,9224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.542472332656507,148.0,0.611803479453882,1.0,0.0,0.0,0.42299751494060034,0.5131981240987127,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,1.0,0.0,0.0,0.44478241018337633,8000.0,0.0,99.5,1712.0,0.4512143167546045,0.2787054917246058,2.0,0.0,1.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.5,0.0,0.5325161349929579,1.0,1.0,28250.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_rvlfyf_success.json,flow_20260210_rvlfyf,sess_k24vfkq,perf005,M13834375,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,101.33333333333333,592.0,0.38868515833709066,0.2788309767657187,3.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.7712361663282534,40.0,0.2807759878060162,1.0,0.0,0.0,0.4210175586200919,0.6059193546706686,0.0,0.0,3674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,60.0,1.0,0.0,0.0,0.365066625871905,8000.0,0.0,104.0,424.0,0.477759125227212,0.6268031251370406,3.0,0.0,1.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.531972647421808,112.0,0.8708757552334853,1.0,1.0,14137.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_tsl2pk_success.json,flow_20260210_tsl2pk,sess_3jvb0ep,perf005,M91084390,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,101.33333333333333,972.0,0.5130489685393379,0.3964549580899579,3.0,0.0,2314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.7712361663282534,140.0,0.5416470336226661,1.0,0.0,0.0,0.30301918422334456,0.7155680406975152,0.0,0.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,61.0,1.0,0.0,0.0,0.5095793511442459,8000.0,0.0,87.5,488.0,1.0894663838876502,0.5230139881237985,2.0,0.0,1.0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.5,0.0,1.0633557273433036,1.0,1.0,15333.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_ube5kb_success.json,flow_20260210_ube5kb,sess_0qcxmsa,perf005,M50912553,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,124.33333333333333,863.5,0.4662598945423447,0.2902246736034719,3.0,0.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.847546194724712,167.5,0.501508442087928,1.0,0.0,0.0,0.15676386223257915,0.39387572013840805,0.0,0.0,4342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,50.0,1.0,0.0,0.0,0.2500892805758889,8000.0,0.0,122.0,788.0,0.5992536159207188,0.29826836560069686,3.0,0.0,2.0,3732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.320493798938574,284.0,0.6948487145375196,1.0,2.0,17875.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_xvobg5_success.json,flow_20260210_xvobg5,sess_ue663uw,perf005,M35404167,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,81.66666666666667,560.0,0.4087122954278661,0.37536806546744944,3.0,0.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.977753031397176,32.0,0.3532268886898718,1.0,0.0,0.0,0.3168422412653324,0.32612601683951065,0.0,0.0,4034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,69.0,1.0,0.0,0.0,0.5189522290409366,8000.0,0.0,123.0,760.0,0.6762840363819176,0.7605803283931928,2.0,0.0,1.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,1.329248789816974,1.0,1.0,14138.0
train,human,model/data/raw/train/human/20260210_perf005_flow_20260210_y24ln2_success.json,flow_20260210_y24ln2,sess_sxqycso,perf005,M18478870,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,90.66666666666667,992.0,0.6171916459798419,0.27318699833716253,3.0,0.0,2643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.856180831641264,264.0,0.6512262102184939,1.0,0.0,0.0,0.35243826578549864,0.6064598941240609,0.0,0.0,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,1.0,0.0,0.0,0.47177771872661123,8000.0,0.0,97.25,351.6666666666667,0.45456680009348416,0.8722634790494723,4.0,0.0,1.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.897114317029974,119.06394173813591,1.0104489673377983,1.0,1.0,15129.0
train,human,model/data/raw/train/human/20260210_perf006_flow_20260210_1cqeyt_success.json,flow_20260210_1cqeyt,sess_e124j3i,perf006,M58706341,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,122.33333333333333,1564.0,0.3477007148950774,0.46062386394019705,3.0,0.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.624953392931992,412.0,0.4406500946161809,1.0,0.0,0.0,0.47036429598777485,0.5194311126240374,0.0,0.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,73.0,1.0,0.0,0.0,0.5829867075868239,8000.0,0.0,133.0,909.3333333333334,0.3570741443840369,0.5570350287253027,4.0,0.0,1.0,4341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.717797887081348,154.8963811355478,0.5709740273323073,1.0,1.0,20167.0
train,human,model/data/raw/train/human/20260210_perf006_flow_20260210_1qbcka_success.json,flow_20260210_1qbcka,sess_r6dhoh8,perf006,M67364553,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,113.66666666666667,967.5,0.4387211655569891,0.09006975611747274,3.0,0.0,9034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,13.59738536958076,87.5,0.5251733159073478,1.0,0.0,0.0,0.26401415239129133,0.26248538336383775,0.0,0.0,3738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,92.0,1.0,0.0,0.0,0.4031976442631209,8000.0,0.0,99.42857142857143,1065.3333333333333,0.6511268261339682,0.05382673018779068,7.0,0.0,1.0,28255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,8.829449794492826,527.5265132884055,1.451584170054098,1.0,1.0,47196.0
train,human,model/data/raw/train/human/20260210_perf006_flow_20260210_77bgga_success.json,flow_20260210_77bgga,sess_iqzg8mg,perf006,M29718578,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,135.66666666666666,896.0,1.1587870233545505,0.39295292291508505,3.0,0.0,2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,61.8402961039339,368.0,1.8805442538731836,1.0,0.0,0.0,0.24832785654833184,0.536971558514289,0.0,0.0,4958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,97.0,1.0,0.0,0.0,0.2527045585087866,8000.0,0.0,67.0,733.3333333333334,0.9114617360252033,0.24096802633104433,4.0,0.0,1.0,15844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.5355339059327378,54.38954147832304,1.5124799348001488,1.0,1.0,30757.0
train,human,model/data/raw/train/human/20260210_perf006_flow_20260210_7mfsfi_success.json,flow_20260210_7mfsfi,sess_6uhoark,perf006,M34023497,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,130.66666666666666,844.0,0.7835432326506264,0.23429493091471607,3.0,0.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.4542960458327,20.0,0.7628027148540215,1.0,0.0,0.0,0.1820537316467977,0.4234124123012323,0.0,0.0,4405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,1.0,0.0,0.0,0.17697824392677836,8000.0,0.0,106.66666666666667,2316.0,0.5799583980053654,0.4274702267812606,3.0,0.0,1.0,47898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.59738536958076,1460.0,1.0031497565337673,1.0,1.0,62436.0
train,human,model/data/raw/train/human/20260210_perf006_flow_20260210_a7d51h_success.json,flow_20260210_a7d51h,sess_rfl2pds,perf006,M44834410,,success,1.0,0.0,16.0,1080.0,1.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,130.375,802.2857142857143,0.36184770418675716,0.0974756905750937,8.0,0.0,6562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20.856279030546172,426.67006801365324,0.6037781702687623,1.0,0.0,0.0,0.014719545681524216,0.8662447750585988,0.0,0.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,1.0,0.0,0.0,0.011854216168630234,8000.0,0.0,135.25,1122.6666666666667,0.7177361969348041,0.1323816531935363,4.0,0.0,1.0,27149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.498475553074673,332.4468211442078,1.2456733851138226,1.0,1.0,44747.0
